id;Nivel;pregunta;alternativa 1;alternativa 2;alternativa 3;respuesta;audio pregunta;imagen;Feedback
1373;29;A pesar de que Daniel insiste en que en ese camino no ____ nada.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;A pesar de que Daniel insiste en que en ese camino no hay nada
1374;29;Sorpresivamente, justo por____  ,por donde se fue Javier, escuchan un ruido.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Sorpresivamente, justo por ahí, por donde se fue Javier, escuchan un ruido
1375;29;¡___! Me pegué en la cabeza, chilla Raquel.;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;¡ay! Me pegué en la cabeza, chilla Raquel
1376;29;¡___! No seas exagerada, añade Daniel.;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;¡ay! No seas exagerada, añade Daniel
1377;29;¡Silencio! Agrega Javier, parece que ____ viene alguien.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;¡Silencio! Agrega Javier, parece que ahí viene alguien
1378;29;Sin embargo, en ese lugar no ___ nadie.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Sin embargo, en ese lugar no hay nadie
1379;29;Mi cabeza Javier, mírame____ donde tengo la chaquilla.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Mi cabeza Javier, mírame ahpi donde tengo la chaquilla
1380;29;Javier examina, pero no ____ nada raro en la cabeza de Raquel.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Javier examina, pero no hay nada raro en la cabeza de Raquel
1381;29;¡___Raquel! No tienes nada, mejor será que nos devolvamos.;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;¡ay Raquel! No tienes nada, mejor será que nos devolvamos
1382;29;Toda la razón, _____ que buscar el camino de regreso, dice Daniel.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Toda la razón, hay que buscar el camino de regreso, dice Daniel
1383;29;¿Por qué se me ocurre venir con ustedes? ¡_____ Diosito!, sálvanos de esta, reclama Raquel.;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;¿Por qué se me ocurre venir con ustedes? ¡ay Diosito!, sálvanos de esta, reclama Raquel
1384;29;Mientras tanto Javier piensa que ___ que encontrar el camino.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Mientras tanto Javier piensa que hay que encontrar el camino
1385;29;Si llegamos hasta acá, tiene que haber una salida por ____, apunta con el dedo Javier.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Si llegamos hasta acá, tiene que haber una salida por ahí, apunta con el dedo Javier
1386;29;¡Ya sé! ______ que dividirse, continúa Javier.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;¡Ya sé! Hay que dividirse, continúa Javier
1387;29;¡Buenísima idea!¡___! ¿Y si nos perdemos?;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;¡Buenísima idea!¡ay! ¿Y si nos perdemos?
1388;29;No, no ______posibilidad de perderse, explica Javier.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;No, no hay posibilidad de perderse, explica Javier
1389;29;____ donde está esa roca amarraramos este hilo que tengo en el bolsillo, y cada uno se amarrará un extremo, propone Javier;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Ahí donde está esa roca amarraramos este hilo que tengo en el bolsillo, y cada uno se amarrará un extremo, propone Javier
1390;29;Entonces cuando queramos volver, solo____que enrollar el hilo y llegaremos todos a la misma roca, continúo Javier.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Entonces cuando queramos volver, solo hay que enrollar el hilo y llegaremos todos a la misma roca, continúo Javier
1391;29;Juntos llevan a cabo lo ideado y empiezan a moverse por_____.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Juntos llevan a cabo lo ideado y empiezan a moverse por ahí
1392;29;Raquel es la primera en dar con una salida. ¡____ por dios!¡Estamos salvados! Grita.;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Raquel es la primera en dar con una salida. ¡ay por dios!¡Estamos salvados! Grita
1393;29;_____ que volver anuncia Javier.Y los hermanos enrollan el hilo.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;hay que volver anuncia Javier.Y los hermanos enrollan el hilo
1394;29;Y se vuelven a encontrar _____, donde amarraron el hilo.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Y se vuelven a encontrar ahí, donde amarraron el hilo
1395;29;¡___ , que felicidad! Pensé que nos quedaríamos a vivir acá, dice Raquel.;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;¡ay, que felicidad! Pensé que nos quedaríamos a vivir acá, dice Raquel
1396;29;Javier agrega, ¡____! ¡Eres una exagerada!;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Javier agrega, ¡ay! ¡Eres una exagerada!
1397;29;Los hermanos caminan hacia  la salida, saben que no _____ tiempo que perder.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Los hermanos caminan hacia  la salida, saben que no hay tiempo que perder.
1398;29;Pronto encuentran la salida, justamente ____ donde Raquel dijo que estaba.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Pronto encuentran la salida, justamente ahí donde Raquel dijo que estaba.
1399;29;¡Muy bien hermanos!! No ____ nada mejor que el trabajo en equipo señala Daniel.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;¡Muy bien hermanos!! No hay nada mejor que el trabajo en equipo señala Daniel.
1400;29;Es verdad ¡____, me encanta ser su hermana!, grita Raquel.;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Es verdad ¡ay, me encanta ser su hermana!, grita Raquel.
1401;29;La próxima vez _____ que llevar linterna.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;La próxima vez hay que llevar linterna.
1402;29;Cuando llegan a casa, sus padres  exclaman, !____, por suerte que están a salvo!;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Cuando llegan a casa, sus padres  exclaman, !ay, por suerte que están a salvo!
1403;29;No ___ que preocuparse, estamos todos bien, señala Javier .;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;No hay que preocuparse, estamos todos bien, señala Javier 
1404;29;¡___ que susto! Exclama la madre de Raquel y pregunta, ¿dónde?;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;¡ay que susto! Exclama la madre de Raquel y pregunta, ¿dónde?
1405;29;Por ____ donde está la cueva del pirata, especifica Javier.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Por ahí donde está la cueva del pirata, especifica Javier
1406;29;¿Qué ___de comer?Pregunta Daniel, y todos  se van todos juntos a comer.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;¿Qué hay de comer?Pregunta Daniel, y todos  se van todos juntos a comer
1407;30;olla;aguda;grave;esdrújula;aguda;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra olla es grave, ya que su sílaba tónica es ""o"""
1408;30;pera;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra pera es grave, ya que su sílaba tónica es ""pe"""
1409;30;kiwi;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra kiwi es grave, ya que su sílaba tónica es ""ki"""
1410;30;reloj;aguda;grave;esdrújula;aguda;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra relos es aguda, ya que su sílaba tónica es ""loj"""
1411;30;mariposa;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra mariposa es grave, ya que su sílaba tónica es ""po"""
1412;30;pintura;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra pintura es grave, ya que su sílaba tónica es ""tu"""
1413;30;árbol;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra árbol es grave, ya que su sílaba tónica es ""ar"""
1414;30;mágico;aguda;grave;esdrújula;esdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra mágico es esdrújula, ya que su sílaba tónica es ""ma"""
1415;30;ala;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra ala es grave, ya que su sílaba tónica es ""a"""
1416;30;estufa;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra esufa es grave, ya que su sílaba tónica es ""tu"""
1417;30;cama;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra cama es grave, ya que su sílaba tónica es ""ca"""
1418;30;océano;aguda;grave;esdrújula;esdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra océano es esdrújula, ya que su sílaba tónica es ""ce"""
1419;30;apio;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra apio es grave, ya que su sílaba tónica es ""a"""
1420;30;ave;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra ave es grave, ya que su sílaba tónica es ""a"""
1421;30;pídeselo;grave;esdrújula;sobresdrújula;sobresdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra pídeselo es sobresdrújula, ya que su sílaba tónica es ""pi"""
1422;30;queso;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra queso es grave, ya que su sílaba tónica es ""que"""
1423;30;cometa;aguda;grave;esdrújula;grave;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra cometa es grave, ya que su sílaba tónica es ""me"""
1424;30;cocinar;aguda;grave;esdrújula;aguda;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra cocinar es aguda, ya que su sílaba tónica es ""nar"""
1425;30;águila;aguda;grave;esdrújula;esdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra águila es esdrújula, ya que su sílaba tónica es ""a"""
1426;30;pájaro;aguda;grave;esdrújula;esdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra pájaro es esdrújula, ya que su sílaba tónica es ""pa"""
1427;30;hipopótamo;aguda;grave;esdrújula;esdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra hipopótamo es esdrújula, ya que su sílaba tónica es ""po"""
1428;30;matemática;aguda;grave;esdrújula;esdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra matemática es esdrújula, ya que su sílaba tónica es ""ma"""
1429;30;cuéntaselo;grave;esdrújula;sobresdrújula;sobresdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra cuéntaselo es sobresdrújula, ya que su sílaba tónica es ""cuen"""
1430;30;llévatelo;grave;esdrújula;sobresdrújula;sobresdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra llévatelo es sobresdrújula, ya que su sílaba tónica es ""lle"""
1431;30;corazón;aguda;grave;esdrújula;aguda;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra corazón es aguda, ya que su sílaba tónica es ""zon"""
1432;30;históricamente;grave;esdrújula;sobresdrújula;sobresdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra históricamente es sobresdrújula, ya que su sílaba tónica es ""to"""
1433;30;ágilmente;grave;esdrújula;sobresdrújula;sobresdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra ágilmente es sobresdrújula, ya que su sílaba tónica es ""a"""
1434;30;África;aguda;grave;esdrújula;esdrújula;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra África es esdrújula, ya que su sílaba tónica es ""a"""
1435;30;sartén;aguda;grave;esdrújula;aguda;Lee la palabra, identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;;"La palabra sartén es aguda, ya que su sílaba tónica es ""ten"""
