id;Nivel;pregunta;alternativa 1;alternativa 2;alternativa 3;respuesta;audio pregunta;imagen;;;;;;;;
1309;27;Luis aprendió a tocar za___oña a la perfección.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1310;27;El polo sur tiene muchos té___anos de hielo.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1311;27;Mañana estará muy agradable el tie___o en Osorno.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1312;27;El papá de Elizabeth se levantá todo los días muy te___rano.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1313;27;En Egipto hay muchos te___los sagrados.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1314;27;Ellos no necesitan comer comida chatarra y yo ta___oco.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1315;27;Sin querer Esteban ro___ió el jarrón de su tía.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1316;27;El próximo año participaré en las oli___iadas de matemáticas.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1317;27;Juan li___ió y ordenó su pieza;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1318;27;Los dioses griegos vivían en el Oli___o.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1319;27;Alejandro debe i___rimir su informe y entregarlo a su profesor.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1320;27;Cuando envíes una carta debes ponerle una esta___illa.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1321;27;El tío de Nicolas tiene una microe___resa de artesanias.;;;;mp;Selecciona la combinación que falta en la oración.;;;;;;;;;
1322;28;¿Cómo se escribe correctamente la palabra?;huevo;uevo;uhevo;huevo;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1323;28;¿Cómo se escribe correctamente la palabra?;ahora;haora;ahora;ahora;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1324;28;¿Cómo se escribe correctamente la palabra?;zanahoria;zanaoria;zanaoriha;zanahoria;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1325;28;¿Cómo se escribe correctamente la palabra?;harto;arto;arhto;harto;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1326;28;¿Cómo se escribe correctamente la palabra?;hombro;ombro;omhbro;hombro;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1327;28;¿Cómo se escribe correctamente la palabra?;habla;abla;abhla;habla;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1328;28;¿Cómo se escribe correctamente la palabra?;hada;ada;adha;hada;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1329;28;¿Cómo se escribe correctamente la palabra?;halcón;alcón;alhcón;halcón;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1330;28;¿Cómo se escribe correctamente la palabra?;huérfano;uérfano;uhérfano;huérfano;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1331;28;¿Cómo se escribe correctamente la palabra?;huerta;uerta;uherta;huerta;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1332;28;¿Cómo se escribe correctamente la palabra?;helado;elado;elhado;helado;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1333;28;¿Cómo se escribe correctamente la palabra?;herbívoro;erbívoro;erhbívoro;herbívoro;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1334;28;¿Cómo se escribe correctamente la palabra?;ahijado;aijado;haihado;ahijado;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1335;28;¿Cómo se escribe correctamente la palabra?;bahía;baía;baíha;bahía;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1336;28;¿Cómo se escribe correctamente la palabra?;horno;orno;orhno;horno;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1337;28;¿Cómo se escribe correctamente la palabra?;hacha;acha;achah;hacha;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1338;28;¿Cómo se escribe correctamente la palabra?;hipopótamo;ipopótamo;ipohpótamo;hipopótamo;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1339;28;¿Cómo se escribe correctamente la palabra?;hielo;ielo;ihelo;hielo;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1340;28;¿Cómo se escribe correctamente la palabra?;hormiga;ormiga;orhmiga;hormiga;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1341;28;¿Cómo se escribe correctamente la palabra?;hojas;ojas;ohjas;hojas;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1342;28;¿Cómo se escribe correctamente la palabra?;hermano;ermano;erhmano;hermano;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1343;28;¿Cómo se escribe correctamente la palabra?;hierro;ierro;iherro;hierro;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1344;28;¿Cómo se escribe correctamente la palabra?;hambre;ambre;emhbre;hambre;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1345;28;¿Cómo se escribe correctamente la palabra?;humo;umo;uhmo;humo;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1346;28;¿Cómo se escribe correctamente la palabra?;harina;arina;ahrina;harina;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1347;28;¿Cómo se escribe correctamente la palabra?;huida;uida;uhida;huida;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1348;28;¿Cómo se escribe correctamente la palabra?;huelga;uelga;uhelga;huelga;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1349;28;¿Cómo se escribe correctamente la palabra?;hiena;iena;ihena;hiena;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1350;28;¿Cómo se escribe correctamente la palabra?;hexágono;exágono;ehxágono;hexágono;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1351;28;¿Cómo se escribe correctamente la palabra?;adhesivo;adesivo;hadesivo;adhesivo;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1352;28;¿Cómo se escribe correctamente la palabra?;búho ;búo;búoh;búho ;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1353;28;¿Cómo se escribe correctamente la palabra?;inhalar ;inalar;inahlar;inhalar ;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1354;28;¿Cómo se escribe correctamente la palabra?;ahorro;haorro;aohrro;ahorro;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1355;28;¿Cómo se escribe correctamente la palabra?;almohada;almoada;halmoada;almohada;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1356;28;¿Cómo se escribe correctamente la palabra?;hueso;ueso;uheso;hueso;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1357;28;¿Cómo se escribe correctamente la palabra?;alcohol;alcool;alhcool;alcohol;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1358;28;¿Cómo se escribe correctamente la palabra?;cohete;coete;coethe;cohete;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1359;28;¿Cómo se escribe correctamente la palabra?;hierba;ierba;iherba;hierba;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1360;28;¿Cómo se escribe correctamente la palabra?;hierve;ierve;iherve;hierve;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1361;28;¿Cómo se escribe correctamente la palabra?;hueco;ueco;uheco;hueco;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1362;28;¿Cómo se escribe correctamente la palabra?;herida;erida;ehrida;herida;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1363;28;¿Cómo se escribe correctamente la palabra?;higo;igo;ihgo;higo;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1364;28;¿Cómo se escribe correctamente la palabra?;hilo;ilo;ihlo;hilo;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1365;28;¿Cómo se escribe correctamente la palabra?;húmedo;úmedo;úhmedo;húmedo;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1366;28;¿Cómo se escribe correctamente la palabra?;historia;istoria;ihstoria;historia;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1367;28;¿Cómo se escribe correctamente la palabra?;haba;aba;ahba;haba;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1368;28;¿Cómo se escribe correctamente la palabra?;hamster;amster;ahmters;hamster;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1369;28;¿Cómo se escribe correctamente la palabra?;hombre;ombre;ohmbre;hombre;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1370;28;¿Cómo se escribe correctamente la palabra?;prohibido;proibido;proibhido;prohibido;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1371;28;¿Cómo se escribe correctamente la palabra?;hermana ;ermana;ehrmana;hermana ;¿Cómo se escribe correctamente la palabra?;;;;;;;;;
1372;29;Javier decide ir por ______.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;;;;;;;;
1373;29;A pesar de que Daniel insiste en que en ese camino no ____ nada.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;;;;;;;;
1374;29;Sorpresivamente; justo por____  ;por donde se fue Javier; escuchan un ruido.;ay;hay;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Sorpresivamente; justo por ahí; por donde se fue Javier; escuchan un ruido;;
1375;29;¡___! Me pegué en la cabeza; chilla Raquel.;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;¡ay! Me pegué en la cabeza; chilla Raquel;;;;;;
1376;29;¡___! No seas exagerada; añade Daniel.;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;¡ay! No seas exagerada; añade Daniel;;;;;;
1377;29;¡Silencio! Agrega Javier; parece que ____ viene alguien.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;¡Silencio! Agrega Javier; parece que ahí viene alguien;;;;;;
1378;29;Sin embargo; en ese lugar no ___ nadie.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;Sin embargo; en ese lugar no hay nadie;;;;;;
1379;29;Mi cabeza Javier; mírame____ donde tengo la chaquilla.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;Mi cabeza Javier; mírame ahpi donde tengo la chaquilla;;;;;;
1380;29;Javier examina; pero no ____ nada raro en la cabeza de Raquel.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;Javier examina; pero no hay nada raro en la cabeza de Raquel;;;;;;
1381;29;¡___Raquel! No tienes nada; mejor será que nos devolvamos.;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;¡ay Raquel! No tienes nada; mejor será que nos devolvamos;;;;;;
1382;29;Toda la razón; _____ que buscar el camino de regreso; dice Daniel.;ay;hay;ahí;hay;;Toda la razón; hay que buscar el camino de regreso; dice Daniel;;;;
1383;29;¿Por qué se me ocurre venir con ustedes? ¡_____ Diosito!; sálvanos de esta; reclama Raquel.;ay;hay;ahí;ay;;¿Por qué se me ocurre venir con ustedes? ¡ay Diosito!; sálvanos de esta; reclama Raquel;;;;
1384;29;Mientras tanto Javier piensa que ___ que encontrar el camino.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;;;;;;;;
1385;29;Si llegamos hasta acá; tiene que haber una salida por ____; apunta con el dedo Javier.;ay;hay;ahí;ahí;;Si llegamos hasta acá; tiene que haber una salida por ahí; apunta con el dedo Javier;;;;
1386;29;¡Ya sé! ______ que dividirse; continúa Javier.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;¡Ya sé! Hay que dividirse; continúa Javier;;;;;;
1387;29;¡Buenísima idea!¡___! ¿Y si nos perdemos?;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;;;;;;;;
1388;29;No; no ______posibilidad de perderse; explica Javier.;ay;hay;ahí;hay;;No; no hay posibilidad de perderse; explica Javier;;;;
1389;29;____ donde está esa roca amarraramos este hilo que tengo en el bolsillo; y cada uno se amarrará un extremo; propone Javier;ay;hay;ahí;ahí;;Ahí donde está esa roca amarraramos este hilo que tengo en el bolsillo; y cada uno se amarrará un extremo; propone Javier;;;;
1390;29;Entonces cuando queramos volver; solo____que enrollar el hilo y llegaremos todos a la misma roca; continúo Javier.;ay;hay;ahí;hay;;Entonces cuando queramos volver; solo hay que enrollar el hilo y llegaremos todos a la misma roca; continúo Javier;;;;
1391;29;Juntos llevan a cabo lo ideado y empiezan a moverse por_____.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;;;;;;;;
1392;29;Raquel es la primera en dar con una salida. ¡____ por dios!¡Estamos salvados! Grita.;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;;;;;;;;
1393;29;_____ que volver anuncia Javier.Y los hermanos enrollan el hilo.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;;;;;;;;
1394;29;Y se vuelven a encontrar _____; donde amarraron el hilo.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;Y se vuelven a encontrar ahí; donde amarraron el hilo;;;;;;
1395;29;¡___ ; que felicidad! Pensé que nos quedaríamos a vivir acá; dice Raquel.;ay;hay;ahí;ay;;¡ay; que felicidad! Pensé que nos quedaríamos a vivir acá; dice Raquel;;;;
1396;29;Javier agrega; ¡____! ¡Eres una exagerada!;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;Javier agrega; ¡ay! ¡Eres una exagerada!;;;;;;
1397;29;Los hermanos caminan hacia  la salida; saben que no _____ tiempo que perder.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;Los hermanos caminan hacia  la salida; saben que no hay tiempo que perder.;;;;;;
1398;29;Pronto encuentran la salida; justamente ____ donde Raquel dijo que estaba.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;Pronto encuentran la salida; justamente ahí donde Raquel dijo que estaba.;;;;;;
1399;29;¡Muy bien hermanos!! No ____ nada mejor que el trabajo en equipo señala Daniel.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;;;;;;;;
1400;29;Es verdad ¡____; me encanta ser su hermana!; grita Raquel.;ay;hay;ahí;ay;;Es verdad ¡ay; me encanta ser su hermana!; grita Raquel.;;;;
1401;29;La próxima vez _____ que llevar linterna.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;;;;;;;;;
1402;29;Cuando llegan a casa; sus padres  exclaman; !____; por suerte que están a salvo!;ay;hay;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;;Cuando llegan a casa; sus padres  exclaman; !ay; por suerte que están a salvo!;;
1403;29;No ___ que preocuparse; estamos todos bien; señala Javier .;ay;hay;ahí;hay;;No hay que preocuparse; estamos todos bien; señala Javier ;;;;
1404;29;¡___ que susto! Exclama la madre de Raquel y pregunta; ¿dónde?;ay;hay;ahí;ay;¿Cuál es la palabra que debe ir en el espacio en blanco?;¡ay que susto! Exclama la madre de Raquel y pregunta; ¿dónde?;;;;;;
1405;29;Por ____ donde está la cueva del pirata; especifica Javier.;ay;hay;ahí;ahí;¿Cuál es la palabra que debe ir en el espacio en blanco?;Por ahí donde está la cueva del pirata; especifica Javier;;;;;;
1406;29;¿Qué ___de comer?Pregunta Daniel; y todos  se van todos juntos a comer.;ay;hay;ahí;hay;¿Cuál es la palabra que debe ir en el espacio en blanco?;¿Qué hay de comer?Pregunta Daniel; y todos  se van todos juntos a comer;;;;;;
1407;30;olla;aguda;grave;esdrújula;aguda;Lee la palabra; identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;"La palabra olla es grave, ya que su sílaba tónica es ""o""";;;;;;;
1408;30;pera;aguda;grave;esdrújula;grave;Lee la palabra; identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;"La palabra pera es grave, ya que su sílaba tónica es ""pe""";;;;;;;
1409;30;kiwi;aguda;grave;esdrújula;grave;Lee la palabra; identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;"La palabra kiwi es grave, ya que su sílaba tónica es ""ki""";;;;;;;
1410;30;reloj;aguda;grave;esdrújula;aguda;Lee la palabra; identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;"La palabra relos es aguda, ya que su sílaba tónica es ""loj""";;;;;;;
1411;30;mariposa;aguda;grave;esdrújula;grave;Lee la palabra; identifica la sílaba tónica y luego haz clic en la clasificación correspondiente.;"La palabra mariposa es grave, ya que su sílaba tónica es ""po""";;;;;;;
